1580108400,8626.33,8641.43,8626.33,8641.43,0.104,3
1580112000,8609.63,8609.63,8571.88,8571.88,0.028,8
1580115600,8588.35,8588.35,8588.35,8588.35,0.002,1
1580119200,8608.04,8625.69,8608.04,8625.69,0.016,6
1580122800,8614.34,8703.32,8614.34,8703.32,0.05,16
1580126400,8700.01,8721.67,8682.63,8718.13,0.086,22
1580130000,8714.37,8730.58,8714.37,8728.79,0.0167205,5
1580137200,8763.65,8763.65,8763.65,8763.65,0.002,1
1580140800,8737.42,8772.41,8737.42,8772.41,0.004,2
1580144400,8754.35,8754.35,8750.0,8750.0,0.01671428,2
1580148000,8741.76,8835.7,8741.76,8835.7,0.039,14
1580151600,8844.52,8853.35,8833.98,8849.67,0.044,12
1580155200,8948.11,8948.11,8948.11,8948.11,0.00310053,1
1580158800,8953.35,8971.62,8921.29,8921.29,1.03924728,19
1580162400,8904.05,8904.05,8877.38,8877.38,0.02,6
1580166000,8908.19,8917.1,8889.53,8889.53,0.008,3
1580169600,8913.1,9050.14,8913.1,9050.14,0.6881277,23
1580173200,9049.4,9131.99,9049.4,9100.7,0.932442,28
1580176800,9100.69,9100.7,9100.69,9100.7,0.01063034,2
1580180400,9067.34,9067.49,9034.41,9067.46,0.78518215,40
1580184000,9081.23,9081.23,9026.29,9026.29,0.07826218,12
1580187600,9017.27,9035.33,8952.39,9031.08,0.61981561,59
1580191200,8998.43,8998.43,8970.06,8970.06,0.0581607,4
1580194800,9000.21,9000.21,9000.15,9000.15,0.03583309,7
1580202000,8919.77,8919.77,8919.77,8919.77,0.0090058,1
1580205600,8976.0,8976.0,8976.0,8976.0,0.36732466,14
1580209200,9068.76,9074.68,9068.76,9071.61,0.076,16
1580216400,9066.97,9066.97,9066.97,9066.97,0.002,1
1580220000,9056.09,9159.36,9056.09,9111.2,0.50779057,28
1580230800,8945.51,8954.46,8945.51,8954.46,0.004,2
1580234400,8981.32,8981.32,8953.72,8953.72,0.46645225,8
1580238000,9000.87,9000.87,9000.87,9000.87,0.002,1
1580241600,9013.91,9013.91,9013.91,9013.91,0.002,1
1580245200,9074.38,9076.24,9074.38,9076.24,0.0921093,4
1580248800,9060.47,9126.11,9060.47,9126.11,0.29298633,15
1580252400,9149.86,9353.9,9149.86,9344.3,1.27495127,33
1580256000,9356.42,9356.42,9321.73,9321.73,0.02422972,2
1580281200,9360.98,9360.99,9360.98,9360.99,0.36917166,2
1580288400,9338.5,9338.5,9306.3,9306.3,0.0477623,5
1580295600,9300.86,9302.2,9237.49,9237.49,0.5040516,8
1580302800,9302.12,9302.12,9302.12,9302.12,0.002,1
1580306400,9303.82,9303.82,9303.82,9303.82,0.005,1
1580310000,9307.35,9307.35,9307.35,9307.35,0.592,2
1580313600,9304.67,9313.97,9304.67,9313.97,0.004,2
1580320800,9348.87,9353.98,9348.87,9353.98,0.30314355,5
1580324400,9319.94,9369.84,9319.94,9369.84,0.02324895,3
1580328000,9340.35,9347.71,9340.35,9347.71,0.00794491,3
1580331600,9399.56,9399.56,9355.86,9356.6,0.0446939,4
1580335200,9356.6,9356.6,9356.6,9356.6,0.01918586,1
1580342400,9261.48,9299.45,9233.47,9233.47,0.08654566,8
1580349600,9265.0,9265.0,9265.0,9265.0,0.5,20
1580385600,9364.35,9392.9,9350.83,9350.83,2.22858852,24
1580389200,9366.36,9369.0,9359.2,9359.2,0.04846351,3
1580392800,9332.48,9332.48,9250.0,9250.0,1.09508108,10
1580396400,9342.86,9342.86,9342.86,9342.86,0.00857,2
1580400000,9356.51,9426.16,9235.85,9325.93,0.24897959,13
1580403600,9358.29,9466.33,9358.29,9442.86,0.8906753,25
1580407200,9499.2,9499.2,9463.6,9469.21,0.44057089,9
1580410800,9451.41,9451.41,9451.41,9451.41,0.06,2
1580414400,9484.89,9521.13,9484.89,9521.13,0.03207265,4
1580418000,9489.4,9489.4,9489.4,9489.4,0.0175,1
1580421600,9548.27,9548.27,9548.27,9548.27,0.021,1
1580425200,9478.22,9478.22,9458.38,9458.38,0.014,3
1580432400,9478.25,9480.0,9478.25,9478.33,1.26246751,6
1580436000,9449.85,9449.85,9406.38,9414.88,0.12331517,10
1580439600,9451.85,9473.4,9447.85,9447.85,2.14936794,10
1580443200,9406.88,9406.88,9388.26,9399.3,0.16936355,9
1580446800,9379.64,9379.64,9332.97,9332.97,0.31566447,14
1580454000,9317.29,9317.29,9317.29,9317.29,0.00207359,1
1580457600,9328.21,9328.21,9317.29,9317.29,0.66173656,7
1580461200,9324.61,9324.61,9324.61,9324.61,0.002,1
1580464800,9335.0,9335.0,9262.0,9299.28,4.18887786,66
1580472000,9252.75,9252.75,9226.27,9226.27,0.028,7
1580475600,9234.9,9234.9,9223.0,9223.0,0.04961485,4
1580479200,9223.0,9223.0,9223.0,9223.0,0.02047386,1
1580482800,9272.0,9300.0,9272.0,9300.0,0.29513775,10
1580486400,9303.63,9350.35,9302.58,9302.58,0.58513319,13
1580490000,9273.37,9273.37,9273.37,9273.37,0.05,1
1580493600,9288.86,9288.86,9288.86,9288.86,0.09905551,1
1580500800,9306.36,9306.36,9306.36,9306.36,0.004,2
1580504400,9301.0,9329.3,9301.0,9329.3,0.208,10
1580508000,9361.41,9393.39,9361.41,9389.39,0.0551053,6
1580511600,9389.39,9414.29,9329.43,9329.43,0.86203665,17
1580515200,9329.65,9329.65,9316.61,9316.61,0.00996905,2
1580522400,9427.25,9436.68,9427.25,9436.68,0.004,2
1580547600,9380.45,9380.45,9363.22,9363.22,0.007476,2
1580551200,9374.2,9379.03,9374.2,9379.03,0.53288306,7
1580554800,9346.92,9346.92,9345.92,9345.92,0.09660258,2
1580558400,9323.4,9323.4,9323.4,9323.4,0.309709,9
1580562000,9345.79,9345.79,9345.79,9345.79,0.1,1
1580569200,9345.8,9345.8,9345.8,9345.8,0.002,1
1580572800,9352.8,9385.9,9352.8,9385.9,0.01883215,3
1580576400,9390.23,9398.89,9390.23,9398.89,0.03240372,5
1580601600,9327.32,9327.32,9327.32,9327.32,0.002,1
1580616000,9228.05,9242.27,9120.88,9242.27,0.25701105,18
1580619600,9309.94,9309.94,9309.94,9309.94,0.03502,1
1580623200,9317.0,9330.75,9317.0,9330.75,0.81361114,21
1580637600,9395.52,9404.9,9395.52,9404.9,0.006,3
1580644800,9442.52,9450.0,9302.9,9411.76,0.61572314,13
1580655600,9463.19,9463.19,9463.19,9463.19,0.1,1
1580662800,9375.91,9375.91,9375.91,9375.91,0.00495,1
1580666400,9451.46,9451.46,9451.46,9451.46,0.105,1
1580680800,9392.12,9392.12,9382.74,9382.74,0.01,2
1580684400,9373.37,9373.37,9373.37,9373.37,0.005,1
1580688000,9314.29,9380.27,9314.29,9380.27,0.10667318,4
1580691600,9389.65,9551.7,9389.65,9551.7,0.33126465,15
1580695200,9372.81,9372.81,9286.95,9370.31,0.68280422,20
1580713200,9350.42,9359.8,9350.42,9359.8,0.02227251,2
1580716800,9337.93,9337.93,9337.93,9337.93,0.14260928,3
1580720400,9344.79,9344.79,9344.79,9344.79,0.03181187,1
1580727600,9350.8,9350.8,9350.8,9350.8,0.05855281,1
1580731200,9323.44,9323.44,9323.44,9323.44,0.00449265,1
1580734800,9300.45,9300.45,9300.45,9300.45,0.0843,1
1580749200,9223.43,9223.43,9223.4,9223.4,0.02330777,2
1580752800,9263.39,9291.62,9263.39,9291.62,0.03354892,3
1580763600,9291.0,9291.0,9291.0,9291.0,0.07500673,1
1580770800,9250.0,9250.0,9250.0,9250.0,0.09894763,3
1580774400,9289.29,9331.22,9289.29,9331.22,0.008,4
1580788800,9248.36,9248.38,9248.36,9248.38,0.07562129,3
1580792400,9248.27,9248.27,9231.5,9231.5,0.1235869,4
1580796000,9249.73,9249.73,9229.6,9229.6,0.12200883,3
1580799600,9241.24,9241.24,9241.24,9241.24,0.00288474,1
1580806800,9242.68,9242.68,9242.68,9242.68,0.00288215,1
1580814000,9136.1,9136.1,9136.09,9136.09,0.07148434,2
1580817600,9144.03,9144.03,9144.03,9144.03,0.0235897,1
1580828400,9142.18,9142.18,9142.18,9142.18,0.002,1
1580832000,9184.0,9199.55,9184.0,9190.0,1.3956,18
1580835600,9176.04,9187.0,9176.04,9187.0,0.18211129,5
1580846400,9146.53,9146.53,9146.53,9146.53,0.0021814,3
1580850000,9166.5,9166.5,9129.13,9129.13,0.01616378,2
1580857200,9171.74,9171.74,9171.74,9171.74,0.05473825,1
